11013	24175	1
11013	44452	1
11013	1355	1
11013	40841	1
11013	13326	1
11013	50375	1
11013	30238	1
11017	34205	1
11031	12580	1
11055	47479	1
11056	13565	1
11060	34205	1
11093	41901	1
11094	47403	1
11136	47184	1
11226	35425	1
11238	19265	1
11250	19265	1
11253	44805	1
11276	21125	1
11276	34390	1
11276	5894	1
11276	52417	1
11277	28141	1
11277	45030	1
11295	50791	1
11295	33453	1
11339	44942	1
11347	33555	1
11429	52282	1
11450	34205	1
11450	28904	1
11450	38180	1
11450	42413	1
11471	31138	1
11483	17255	1
11527	44240	1
11557	28898	1
11557	3673	1
11598	34069	1
11637	45715	1
11647	25670	1
11678	16489	1
11682	36419	1
11714	19265	1
11719	34205	1
11803	8657	1
11803	31138	1
11879	18333	1
11879	46994	1
11879	35336	1
11879	12837	1
11879	18773	1
11879	50563	1
11879	37281	1
11879	39339	1
11879	4690	1
11879	16560	1
11879	37438	1
11879	35664	1
11879	36530	1
11879	31600	1
11879	25906	1
11879	15322	1
11879	9150	1
11879	6218	1
11879	26745	1
11879	19999	1
11920	5212	1
12036	46453	1
12091	353	1
12105	50942	1
12140	43230	1
12154	19265	1
12181	25800	1
12200	17457	1
12280	34499	1
12377	17255	1
12381	12779	1
12453	34205	1
12453	28904	1
12495	19265	1
12529	47230	1
12564	52417	1
12582	31138	1
12611	23036	1
12641	19865	1
12699	23110	1
12767	35581	1
12807	34205	1
12874	31138	1
12902	8214	1
12907	51629	1
12907	40058	1
12907	28863	1
12933	21570	1
12933	46554	1
12995	13461	1
13035	23130	1
13053	40861	1
13119	50505	1
13225	51662	1
13334	9074	1
13372	34696	1
13400	11276	1
13428	15559	1
13430	40602	1
13461	17931	1
13512	51898	1
13519	49623	1
13565	19265	1
13565	53401	1
13565	15333	1
13587	11295	1
13656	42784	1
13693	8661	1
13841	28904	1
13841	34205	1
14041	26173	1
14066	44942	1
14129	26393	1
14210	11013	1
14210	18080	1
14240	41347	1
14255	34205	1
14255	28904	1
14340	31138	1
14461	31138	1
14495	19265	1
14613	10797	1
14630	7505	1
14780	4138	1
14783	46193	1
14783	17255	1
14950	25703	1
15012	25071	1
15035	17255	1
15066	7330	1
15066	36172	1
15138	6474	1
15160	31138	1
15198	31001	1
15217	49473	1
15227	43832	1
15316	17988	1
15421	15989	1
15479	34952	1
15518	34696	1
15653	43151	1
15677	34607	1
15693	17255	1
15735	43640	1
15743	1804	1
15791	8119	1
15806	47136	1
15815	5634	1
15953	4925	1
15953	29096	1
15976	34848	1
16064	51840	1
16151	23110	1
16182	9362	1
16197	11276	1
16216	44459	1
16307	8512	1
16338	10280	1
16492	34205	1
16503	25670	1
16635	52581	1
16639	6821	1
16674	47919	1
16682	52590	1
16748	46641	1
16748	21063	1
16749	40079	1
16758	43491	1
16813	30815	1
16833	34706	1
16883	28904	1
16887	51596	1
16902	19131	1
17057	41897	1
17057	31622	1
17057	51757	1
17057	7912	1
17057	40195	1
17057	50398	1
17057	7595	1
17057	48766	1
17057	98	1
17057	27559	1
17057	34696	1
17057	46588	1
17057	10893	1
17057	25766	1
17057	34005	1
17057	10055	1
17057	34213	1
17057	32652	1
17057	31098	1
17057	4242	1
17057	30465	1
17057	50922	1
17057	42998	1
17057	787	1
17057	45807	1
17057	50234	1
17057	18838	1
17057	28256	1
17057	34514	1
17057	19865	1
17057	31490	1
17057	22669	1
17057	31828	1
17057	36623	1
17057	47445	1
17057	31485	1
17057	44942	1
17057	23337	1
17057	4839	1
17057	8214	1
17057	15756	1
17057	8655	1
17057	634	1
17057	20221	1
17057	43172	1
17057	34805	1
17057	92	1
17057	5212	1
17057	29890	1
17057	3563	1
17057	26005	1
17057	13029	1
17057	38515	1
17057	12398	1
17102	20443	1
17115	31138	1
17207	6723	1
17227	47007	1
17250	39562	1
17255	48005	1
17255	40841	1
17255	29595	1
17255	27345	1
17255	43440	1
17255	22900	1
17255	10025	1
17255	51472	1
17255	53316	1
17255	31714	1
17255	45210	1
17255	11220	1
17255	2102	1
17255	49312	1
17255	46415	1
17255	8699	1
17255	43135	1
17255	53125	1
17255	34790	1
17255	33109	1
17255	22088	1
17255	19999	1
17255	36589	1
17255	30973	1
17255	44248	1
17255	36809	1
17255	12495	1
17255	43733	1
17255	48117	1
17255	27279	1
17255	45091	1
17255	45435	1
17255	8202	1
17255	3076	1
17255	11827	1
17255	25140	1
17255	527	1
17255	49140	1
17255	48180	1
17255	43238	1
17255	19687	1
17255	18806	1
17255	47136	1
17255	20357	1
17255	9964	1
17255	29439	1
17255	17525	1
17255	27590	1
17255	39682	1
17255	13461	1
17255	8014	1
17255	35157	1
17255	32057	1
17255	47952	1
17255	35318	1
17255	29333	1
17255	31601	1
17255	26413	1
17255	50313	1
17255	1150	1
17255	40318	1
17255	31828	1
17255	3091	1
17255	16870	1
17255	44314	1
17255	40126	1
17255	40594	1
17255	15678	1
17255	7912	1
17255	40237	1
17255	37203	1
17255	8935	1
17255	47811	1
17255	17827	1
17255	30890	1
17255	33998	1
17255	12837	1
17255	36621	1
17274	39899	1
17311	52638	1
17346	31138	1
17367	12322	1
17497	48185	1
17516	14081	1
17594	15653	1
17594	49384	1
17624	27880	1
17661	28904	1
17661	34205	1
17721	28904	1
17721	34205	1
17785	46233	1
17808	37129	1
17836	11013	1
17874	38272	1
17967	46134	1
17967	50661	1
18047	18816	1
18070	8846	1
18162	27420	1
18165	21928	1
18179	17255	1
18179	34947	1
18193	17255	1
18207	31681	1
18305	33848	1
18318	38180	1
18318	34205	1
18318	28904	1
18322	38180	1
18322	34205	1
18322	44269	1
18322	28904	1
18437	47478	1
18495	38180	1
18495	28904	1
18495	14178	1
18495	34205	1
18627	7157	1
18761	47136	1
18773	36050	1
18773	468	1
18773	22372	1
18773	25063	1
18798	34366	1
18816	18467	1
18816	50233	1
18816	31591	1
18816	30444	1
18816	9754	1
18816	36925	1
18851	28904	1
18851	38180	1
18851	34205	1
18862	34205	1
18862	28904	1
18862	38180	1
18871	17255	1
18930	6133	1
18936	34205	1
19042	8699	1
19082	30159	1
19082	40506	1
19082	37484	1
19207	48812	1
19238	50942	1
19332	31138	1
19345	3238	1
19359	29333	1
19383	31138	1
19441	61	1
19460	8846	1
19472	17255	1
19475	40695	1
19475	33998	1
19475	52263	1
19475	21568	1
19475	49631	1
19475	411	1
19475	14590	1
19475	13565	1
19475	634	1
19475	6441	1
19475	31098	1
19475	51598	1
19475	28009	1
19475	10660	1
19475	34146	1
19475	7611	1
19475	3680	1
19475	19773	1
19475	43235	1
19475	18838	1
19475	17045	1
19475	17346	1
19475	47863	1
19475	23893	1
19475	7913	1
19475	37997	1
19475	46095	1
19475	92	1
19475	20473	1
19475	1309	1
19475	31490	1
19475	42656	1
19475	20221	1
19475	10302	1
19475	47917	1
19475	16038	1
19475	6402	1
19475	41897	1
19475	38456	1
19475	44248	1
19475	12837	1
19475	36809	1
19475	38628	1
19475	26120	1
19475	7650	1
19475	19930	1
19475	20091	1
19475	37971	1
19475	7912	1
19475	23117	1
19475	43587	1
19475	47760	1
19475	38236	1
19489	17255	1
19495	41626	1
19583	44398	1
19620	15653	1
19622	29637	1
19661	53401	1
19717	47011	1
19744	5722	1
19773	50779	1
19797	35228	1
19797	7506	1
19865	34205	1
19928	39010	1
19930	47674	1
20017	17255	1
20030	20553	1
20091	6259	1
20098	17255	1
20140	33518	1
20140	21734	1
20204	38313	1
20357	34205	1
20374	34205	1
20397	25517	1
20422	27880	1
20424	21197	1
20445	25761	1
20493	34350	1
20721	13656	1
20736	14843	1
20764	51596	1
20788	47478	1
20806	34499	1
20829	53401	1
20852	52933	1
20881	3890	1
20895	42737	1
20895	18890	1
20895	21825	1
20913	10231	1
20979	17255	1
21000	28904	1
21000	38180	1
21000	34205	1
21120	10494	1
21120	17311	1
21248	17255	1
21303	811	1
21303	26923	1
21383	34031	1
21383	17255	1
21443	45593	1
21546	44923	1
21546	41829	1
21575	7330	1
21614	11013	1
21708	51551	1
21734	11682	1
21764	24310	1
21812	30973	1
21812	15559	1
21873	47230	1
21880	50313	1
21930	47873	1
22033	20465	1
22033	37566	1
22033	20939	1
22117	34205	1
22117	28904	1
22117	11013	1
22117	38180	1
22194	34205	1
22397	4839	1
22422	38180	1
22422	34205	1
22422	28904	1
22424	35755	1
22445	8969	1
22623	50689	1
22656	53296	1
22676	19265	1
22743	8033	1
22751	17255	1
22803	17255	1
22825	17255	1
22825	51898	1
22832	567	1
22855	26393	1
22855	6259	1
22936	27325	1
22956	20121	1
22956	53401	1
22994	17255	1
23001	1150	1
23063	29920	1
23076	28863	1
23098	53099	1
23101	45986	1
23107	46298	1
23107	17255	1
23110	11973	1
23110	46599	1
23110	41376	1
23110	3991	1
23110	1451	1
23110	1380	1
23117	44554	1
23117	17255	1
23174	871	1
23212	39430	1
23252	50839	1
23365	40841	1
23384	38914	1
23406	6259	1
23449	27880	1
23583	18627	1
23602	1934	1
23650	39049	1
23681	8699	1
23734	6696	1
23821	44802	1
23821	52424	1
23821	15979	1
23834	52820	1
23887	31138	1
23893	34205	1
23958	18011	1
23987	37484	1
23987	33730	1
24066	17661	1
24066	12529	1
24101	14783	1
24110	29637	1
24174	17255	1
24236	5368	1
24270	27609	1
24301	53401	1
24303	31983	1
24309	1934	1
24466	28904	1
24597	11013	1
24613	41397	1
24942	38156	1
25008	43054	1
25008	28058	1
25169	1690	1
25176	28904	1
25176	38180	1
25176	34205	1
25321	50839	1
25346	17255	1
25357	1458	1
25499	17315	1
25499	28904	1
25499	34205	1
25549	43440	1
25568	9199	1
25577	17019	1
25577	31806	1
25616	52638	1
25648	39562	1
25655	40602	1
25685	10033	1
25703	45030	1
25703	1129	1
25703	46352	1
25703	21880	1
25703	5673	1
25703	17255	1
25703	7909	1
25703	34283	1
25703	31645	1
25703	27431	1
25718	12036	1
25722	1860	1
25722	40255	1
25761	44444	1
25778	5385	1
25778	25692	1
25908	34952	1
25915	51708	1
26009	50942	1
26033	1965	1
26080	366	1
26080	3817	1
26200	31138	1
26329	4067	1
26346	17255	1
26346	5673	1
26393	38069	1
26410	44167	1
26426	17988	1
26446	33109	1
26451	28904	1
26451	38180	1
26451	34205	1
26453	11013	1
26453	26393	1
26481	44021	1
26495	53099	1
26613	10086	1
26689	13925	1
26699	41742	1
26808	43832	1
26808	2811	1
26837	34205	1
26837	28904	1
26864	10418	1
26899	11295	1
27008	51629	1
27026	40416	1
27026	11973	1
27064	6112	1
27087	35318	1
27123	38368	1
27180	8119	1
27180	27590	1
27201	26393	1
27271	28904	1
27271	48584	1
27271	34205	1
27282	19265	1
27292	35425	1
27325	30291	1
27325	31654	1
27325	1701	1
27325	6903	1
27496	22037	1
27510	3890	1
27534	19265	1
27572	34205	1
27572	28904	1
27572	38180	1
27609	16463	1
27609	51412	1
27609	47054	1
27609	1455	1
27609	23280	1
27609	24140	1
27609	31809	1
27609	1423	1
27644	44583	1
27681	47994	1
27681	47471	1
27683	29838	1
27691	17191	1
27738	27325	1
27782	41675	1
27841	11013	1
27883	19886	1
27902	38494	1
27944	5212	1
27985	48184	1
27985	19774	1
28009	17255	1
28009	31591	1
28034	40381	1
28112	31138	1
28148	51596	1
28175	3731	1
28256	34205	1
28256	38180	1
28256	28904	1
28301	34205	1
28301	28904	1
28301	17255	1
28301	38180	1
28330	32536	1
28339	5093	1
28339	51979	1
28400	7804	1
28400	49595	1
28415	11458	1
28486	11276	1
28530	47230	1
28583	17255	1
28594	5595	1
28613	18816	1
28613	36294	1
28657	32037	1
28657	28395	1
28657	41399	1
28704	6259	1
28799	44802	1
28863	28241	1
28863	2955	1
28871	28904	1
28871	34205	1
28871	44846	1
28871	3923	1
28871	42800	1
28871	38180	1
28904	9725	1
28904	18936	1
28904	50467	1
28904	20357	1
28904	29593	1
28904	23893	1
28904	37875	1
28904	46339	1
28904	7877	1
28904	23755	1
28904	49895	1
28904	25262	1
28904	40862	1
28904	23970	1
28904	29478	1
28904	52448	1
28904	32564	1
28904	11060	1
28904	12807	1
28904	22194	1
28904	1007	1
28904	1152	1
28904	30246	1
28904	33828	1
28904	44859	1
28904	35166	1
28904	34454	1
28904	21377	1
28904	51596	1
28904	5614	1
28904	1934	1
28904	51338	1
28904	18381	1
28904	36634	1
28904	44123	1
28904	34075	1
28904	19865	1
28904	2820	1
28904	25895	1
28904	29637	1
28904	3529	1
28904	42400	1
28904	20374	1
28904	7981	1
28904	35611	1
28904	20369	1
28904	38614	1
28904	11017	1
28904	31939	1
28904	11719	1
28904	17827	1
28923	4839	1
29026	41270	1
29120	40381	1
29132	45822	1
29274	25685	1
29312	34205	1
29312	11013	1
29312	28904	1
29312	38180	1
29356	5102	1
29395	19265	1
29395	17255	1
29428	32673	1
29522	34499	1
29540	7330	1
29573	18816	1
29573	32423	1
29583	36975	1
29583	44923	1
29637	34205	1
29721	46747	1
29809	27325	1
29843	23964	1
29866	29332	1
29882	13598	1
29890	16914	1
29920	25269	1
29938	34321	1
29945	52223	1
29945	40221	1
29945	23058	1
29945	20005	1
30015	48185	1
30045	19265	1
30048	31658	1
30159	53401	1
30159	12843	1
30226	19775	1
30246	34205	1
30310	34607	1
30325	9228	1
30378	50942	1
30401	41270	1
30442	17255	1
30522	17255	1
30611	6338	1
30654	16489	1
30654	35500	1
30654	34219	1
30654	11803	1
30658	5077	1
30675	17255	1
30682	11013	1
30870	38180	1
30870	34205	1
30870	28904	1
30890	12995	1
30890	35144	1
30890	7275	1
30890	668	1
30920	6338	1
30973	32046	1
30973	23668	1
30973	33459	1
30973	41065	1
30973	35607	1
30990	20913	1
31091	25800	1
31138	51520	1
31138	14575	1
31138	5102	1
31138	44240	1
31138	2951	1
31138	14906	1
31138	30313	1
31138	28213	1
31138	21303	1
31138	25385	1
31138	24174	1
31138	47403	1
31138	15466	1
31138	26771	1
31138	38345	1
31138	35425	1
31138	184	1
31138	40604	1
31138	33264	1
31138	44951	1
31138	42656	1
31138	32742	1
31138	41897	1
31138	43768	1
31138	48728	1
31138	411	1
31138	886	1
31138	33821	1
31138	34075	1
31138	10218	1
31138	3680	1
31138	5212	1
31138	34805	1
31138	10055	1
31138	34761	1
31138	3563	1
31138	9914	1
31138	14255	1
31138	15227	1
31138	24686	1
31138	38515	1
31138	17939	1
31138	38368	1
31138	18816	1
31138	30556	1
31138	33851	1
31138	246	1
31138	36845	1
31138	27559	1
31138	13225	1
31138	23848	1
31138	3368	1
31138	23063	1
31138	23914	1
31138	14590	1
31138	34967	1
31138	3973	1
31325	34205	1
31325	17367	1
31325	28904	1
31335	9074	1
31389	19265	1
31423	17255	1
31591	36294	1
31606	11647	1
31622	26393	1
31622	31138	1
31645	18122	1
31658	31138	1
31658	1965	1
31674	17255	1
31681	43967	1
31684	28904	1
31684	38180	1
31684	34205	1
31713	34205	1
31780	28517	1
31817	31138	1
31833	34205	1
31856	32423	1
31939	34205	1
31940	28904	1
31962	29721	1
32057	32918	1
32107	5164	1
32107	11173	1
32141	28904	1
32141	38180	1
32141	34205	1
32202	52930	1
32341	44359	1
32343	21575	1
32343	15412	1
32378	53401	1
32411	9228	1
32411	17255	1
32423	9888	1
32423	49291	1
32466	49105	1
32493	31031	1
32536	27508	1
32536	50744	1
32564	34205	1
32581	13565	1
32581	44088	1
32665	52638	1
32665	50942	1
32669	22777	1
32673	34772	1
32790	38180	1
32790	34205	1
32790	28904	1
32834	19265	1
32834	6628	1
32893	6259	1
33003	49418	1
33048	40861	1
33136	39562	1
33256	50408	1
33264	43328	1
33278	43099	1
33278	33643	1
33301	47423	1
33387	2409	1
33555	32563	1
33570	11013	1
33634	1934	1
33645	17255	1
33662	19070	1
33664	50642	1
33725	33555	1
33753	38180	1
33753	34205	1
33753	28904	1
33821	19265	1
33821	12201	1
33828	34205	1
33828	35064	1
33843	38180	1
33843	28904	1
33843	34205	1
33864	25670	1
33879	50942	1
33893	31091	1
33901	25356	1
33901	52313	1
33913	50642	1
33971	52258	1
33998	41047	1
33998	48078	1
34005	53401	1
34005	40416	1
34005	23715	1
34005	19928	1
34019	11173	1
34091	46813	1
34092	5863	1
34092	23829	1
34180	31138	1
34182	2320	1
34205	10209	1
34205	23650	1
34205	1007	1
34205	51021	1
34205	17827	1
34205	43058	1
34205	11238	1
34205	38614	1
34205	40743	1
34205	10690	1
34205	27528	1
34205	46453	1
34205	34075	1
34205	15230	1
34205	1809	1
34205	1152	1
34205	13099	1
34205	1450	1
34205	23406	1
34205	26173	1
34205	28515	1
34205	37871	1
34205	1729	1
34205	9725	1
34205	34454	1
34205	45447	1
34205	19212	1
34205	15153	1
34205	51793	1
34205	10653	1
34205	8007	1
34205	40481	1
34205	32961	1
34205	15802	1
34205	40062	1
34205	42452	1
34205	31714	1
34205	51338	1
34205	40862	1
34205	36883	1
34205	11320	1
34205	24527	1
34205	31300	1
34205	6380	1
34205	25685	1
34205	18381	1
34205	29593	1
34205	50467	1
34205	3566	1
34205	3538	1
34205	21222	1
34205	44398	1
34205	34514	1
34205	37703	1
34205	49895	1
34205	28594	1
34205	19528	1
34205	27603	1
34205	39220	1
34205	48634	1
34205	21645	1
34205	16883	1
34205	4519	1
34205	36605	1
34205	24466	1
34205	24444	1
34205	26233	1
34205	52791	1
34205	15217	1
34205	49418	1
34205	10218	1
34205	31940	1
34205	44560	1
34205	46339	1
34205	1625	1
34205	46974	1
34205	45435	1
34205	37824	1
34205	45381	1
34205	35941	1
34205	23755	1
34205	26857	1
34205	49307	1
34205	5614	1
34205	23970	1
34205	22825	1
34205	23691	1
34205	6397	1
34205	7795	1
34205	26094	1
34205	2820	1
34205	23293	1
34205	10291	1
34205	48610	1
34205	44123	1
34205	21377	1
34205	11276	1
34205	36560	1
34205	37875	1
34205	29478	1
34205	35853	1
34205	47811	1
34205	34609	1
34205	37254	1
34205	30325	1
34205	5148	1
34205	11827	1
34205	1934	1
34205	15934	1
34205	45593	1
34205	51596	1
34205	46477	1
34205	31085	1
34205	41851	1
34205	47445	1
34205	30919	1
34205	17879	1
34205	30682	1
34205	20369	1
34205	16550	1
34205	46181	1
34205	25262	1
34205	27931	1
34205	12537	1
34205	25895	1
34205	52263	1
34205	1150	1
34205	35863	1
34205	36634	1
34205	24105	1
34205	51757	1
34205	14422	1
34205	13565	1
34205	21649	1
34205	28376	1
34205	23894	1
34205	3120	1
34205	41931	1
34205	46014	1
34205	45635	1
34205	33578	1
34282	39430	1
34321	45800	1
34321	1860	1
34321	38941	1
34321	15333	1
34321	1129	1
34350	21295	1
34359	17255	1
34361	24365	1
34366	24270	1
34478	17255	1
34499	580	1
34499	43990	1
34504	51598	1
34508	17255	1
34545	53401	1
34584	20078	1
34588	35607	1
34588	34653	1
34616	17255	1
34667	30658	1
34677	9401	1
34690	39169	1
34696	49966	1
34696	28368	1
34696	25616	1
34705	14541	1
34769	7376	1
34790	34479	1
34790	11682	1
34824	15720	1
34824	15884	1
34922	16216	1
34952	28775	1
34959	41626	1
35004	33479	1
35056	20939	1
35111	50942	1
35166	19388	1
35166	34205	1
35192	37405	1
35306	53401	1
35313	15326	1
35318	44177	1
35318	19265	1
35425	4277	1
35475	44942	1
35500	33471	1
35502	53401	1
35607	23964	1
35611	34205	1
35658	34205	1
35727	18816	1
35792	20078	1
35816	5881	1
35829	15778	1
35855	40381	1
35863	25919	1
35893	47230	1
35963	17255	1
35965	2315	1
35996	6542	1
35996	23017	1
35996	51366	1
36039	44942	1
36086	39562	1
36138	1934	1
36146	14522	1
36177	61	1
36212	11013	1
36212	31138	1
36246	11013	1
36264	23181	1
36294	1126	1
36444	12853	1
36484	34153	1
36535	29721	1
36558	13565	1
36605	40060	1
36605	11013	1
36605	42131	1
36612	13461	1
36683	43440	1
36712	4839	1
36729	36419	1
36856	10660	1
36910	14666	1
36925	10653	1
36931	41026	1
36931	51662	1
36958	17255	1
36958	42058	1
36975	50839	1
36991	17255	1
37092	42773	1
37092	36177	1
37109	50942	1
37129	33939	1
37129	49580	1
37186	41290	1
37188	5102	1
37188	38428	1
37191	35318	1
37286	46741	1
37341	11013	1
37357	35318	1
37418	37861	1
37484	51662	1
37484	17931	1
37484	44694	1
37484	32046	1
37484	15098	1
37514	8661	1
37561	17255	1
37605	11013	1
37607	15626	1
37670	9074	1
37681	19452	1
37703	30007	1
37789	42633	1
37861	31067	1
37871	17255	1
37876	19265	1
37876	53401	1
37892	17255	1
37892	11557	1
37892	15581	1
37899	27201	1
37924	5508	1
37927	44167	1
37957	13802	1
37971	17255	1
38069	52313	1
38085	19352	1
38151	17255	1
38165	34205	1
38165	28904	1
38165	38180	1
38180	40862	1
38180	52448	1
38180	35611	1
38180	36634	1
38180	31325	1
38180	12807	1
38180	50467	1
38180	27271	1
38180	51338	1
38180	49807	1
38180	23970	1
38180	29637	1
38180	25895	1
38180	31939	1
38180	14255	1
38180	9725	1
38180	1007	1
38180	40743	1
38180	26837	1
38180	13841	1
38180	16883	1
38180	44859	1
38180	29593	1
38180	21377	1
38180	23893	1
38180	17721	1
38180	38614	1
38180	1872	1
38180	29478	1
38180	30246	1
38180	46339	1
38180	19865	1
38180	5431	1
38180	34454	1
38180	33828	1
38180	17661	1
38180	48634	1
38180	35166	1
38180	24466	1
38180	46525	1
38180	7877	1
38180	4519	1
38180	18381	1
38180	25499	1
38180	17827	1
38180	5614	1
38180	20374	1
38180	1152	1
38180	7981	1
38180	42400	1
38180	22194	1
38180	3529	1
38180	32564	1
38180	34075	1
38180	11719	1
38180	41953	1
38180	51596	1
38180	8512	1
38180	10690	1
